train_noise,depth,mlp_ratio,params,accuracy,auc_mean,auc_ci_low,auc_ci_high,precision,recall,f1
0.05,4,5.0,2099530,73.99,96.80880841190329,96.80337624746471,96.81424057634187,75.23050964094325,73.99,74.10433047903352
0.1,4,5.0,2099530,60.440000000000005,93.53480185992555,93.52669972658103,93.54290399327007,64.20301255987593,60.440000000000005,60.69967165274834
0.15,4,5.0,2099530,51.019999999999996,90.56999158141416,90.56027249990034,90.57971066292797,56.16819161152985,51.019999999999996,51.12432017031302
0.2,4,5.0,2099530,48.88,89.58376136843633,89.57317464488636,89.59434809198628,54.68223048369685,48.88,49.30978298393164
0.25,4,5.0,2099530,50.18,90.1899907936671,90.17858832656246,90.20139326077175,58.42938965745637,50.18,50.51871391643624
0.3,4,5.0,2099530,45.96,87.75875652081896,87.7469400124486,87.77057302918934,50.907596102695706,45.96,45.9594740509306
0.35,4,5.0,2099530,48.07,88.2600225091293,88.24895453697394,88.27109048128466,49.664344228312885,48.06999999999999,47.46661599338826
0.4,4,5.0,2099530,43.94,86.9000104401154,86.88785928469693,86.91216159553386,49.13649962902444,43.94,43.69107721269476
0.45,4,5.0,2099530,44.55,86.29889897146374,86.28649698382334,86.31130095910416,46.47632601367377,44.55,44.27198602349061
0.0,4,5.5,2247370,72.0,96.2784822530535,96.27240421114965,96.28456029495736,71.87197374852148,72.0,71.81119230118
0.05,4,5.5,2247370,66.47999999999999,95.12753465270303,95.12065018659655,95.1344191188095,68.00456025718732,66.47999999999999,66.57910529207255
0.1,4,5.5,2247370,66.12,95.20713306353495,95.20033238369783,95.21393374337208,69.78248975503976,66.12,66.21423998458262
0.15,4,5.5,2247370,57.720000000000006,92.63851411460982,92.62982666564476,92.64720156357488,63.671165581689294,57.720000000000006,57.96975439546592
0.2,4,5.5,2247370,52.32,90.61989068262895,90.6099425678894,90.62983879736849,57.568839120622094,52.32,52.607246764825575
0.25,4,5.5,2247370,48.05,89.4548345522435,89.44420459251981,89.4654645119672,55.49679951625443,48.05,47.89170200966112
0.3,4,5.5,2247370,47.370000000000005,88.51539869796424,88.50469215766644,88.52610523826205,50.81906696077729,47.370000000000005,47.302749547197315
0.35,4,5.5,2247370,45.989999999999995,87.7641579790964,87.75214830147294,87.77616765671986,52.08250326468339,45.99,46.253873421368674
0.4,4,5.5,2247370,45.21,87.22876982260651,87.21661842209043,87.2409212231226,48.941332587138426,45.21000000000001,44.869468029522324
0.45,4,5.5,2247370,44.629999999999995,86.54174339566687,86.52917238290613,86.55431440842762,46.103937845561035,44.63,44.119958481234015
0.0,4,6.0,2395210,73.7,96.67839886681014,96.67286653722836,96.68393119639194,73.57793472878768,73.7,73.52379744367684
0.05,4,6.0,2395210,73.37,96.61755198961907,96.61196154350125,96.6231424357369,74.57669119034055,73.37,73.48914800317013
0.1,4,6.0,2395210,58.06,92.93743619881654,92.92886300711022,92.94600939052286,62.73026449588721,58.05999999999999,58.44977100963287
0.15,4,6.0,2395210,57.95,92.80008782003476,92.79151659628563,92.80865904378389,64.44046347228058,57.95,58.2289483941003
0.2,4,6.0,2395210,48.42,89.48705513329307,89.47612149443948,89.49798877214666,55.42500303818034,48.42000000000001,48.33183220840516
0.25,4,6.0,2395210,47.4,88.71629148733807,88.70549293851295,88.7270900361632,53.00002581523601,47.400000000000006,47.43498428663619
0.3,4,6.0,2395210,47.910000000000004,88.9397526693026,88.92858576945596,88.95091956914925,53.14570379265271,47.91,48.004361714434694
0.35,4,6.0,2395210,45.93,88.2435406667435,88.23225896148179,88.25482237200521,52.192215599910405,45.93,45.845019033350916
0.4,4,6.0,2395210,43.93,86.52413127073389,86.51197451608341,86.53628802538438,46.46548627396459,43.93,43.78357331410865
0.45,4,6.0,2395210,44.2,86.55692185952073,86.54482489629332,86.56901882274813,46.23837904102358,44.2,43.68744157525698
0.0,6,0.5,1141258,76.44999999999999,97.17889729108616,97.17392446287614,97.18387011929617,76.31064820002133,76.45,76.35088691968747
0.05,6,0.5,1141258,73.03,96.44930048038741,96.44350387784442,96.45509708293038,73.57194922636764,73.03,73.07559872276597
0.1,6,0.5,1141258,67.86999999999999,95.5606481713227,95.55429541444394,95.56700092820148,70.32129470461939,67.87,68.0357107828998
0.15,6,0.5,1141258,61.129999999999995,93.91369377764754,93.90555624478952,93.92183131050557,65.42958094751604,61.13000000000001,61.327846924872134
0.2,6,0.5,1141258,57.46,92.67112618130666,92.66234823319891,92.67990412941441,62.40912324185124,57.46,57.80416897490668
0.25,6,0.5,1141258,53.49,91.064184070809,91.05432418092396,91.07404396069406,57.87526769885586,53.49,53.69244502672332
0.3,6,0.5,1141258,52.849999999999994,90.55717367882647,90.54707620974935,90.56727114790361,56.43272839260669,52.849999999999994,53.068979641699585
0.35,6,0.5,1141258,50.56,89.49500980373553,89.48372025521883,89.50629935225223,53.58230053325415,50.56,50.78242091664017
0.4,6,0.5,1141258,49.05,89.00216492518229,88.99100578189628,89.0133240684683,51.567181917368444,49.05,49.07650840466867
0.45,6,0.5,1141258,49.33,88.70723405468448,88.69586460231115,88.71860350705781,50.8776567040115,49.330000000000005,49.2310867493787
0.0,6,1.0,1363018,78.07,97.46235096052624,97.45764129344285,97.46706062760963,77.97989584950344,78.07,78.01056776778488
0.05,6,1.0,1363018,74.49,96.88958239222535,96.88409807255366,96.89506671189704,75.33657084576846,74.49000000000001,74.60038465963711
0.1,6,1.0,1363018,68.0,95.70740170915151,95.70090543184988,95.71389798645315,71.93127429789583,68.0,68.26210907599956
0.15,6,1.0,1363018,61.68,93.8982150041999,93.8901603552607,93.90626965313909,65.97471363848251,61.68,61.996807293222474
0.2,6,1.0,1363018,57.96,92.57951997773543,92.5705267018657,92.58851325360517,62.3945950688506,57.96000000000001,58.17749970565923
0.25,6,1.0,1363018,56.510000000000005,91.87033748374009,91.86095485719265,91.87972011028751,60.5771419526812,56.510000000000005,56.87026815895175
0.3,6,1.0,1363018,52.11,90.47879278957673,90.46834308949492,90.48924248965854,55.986318956711465,52.11,52.49131498059393
0.35,6,1.0,1363018,50.41,89.53452810406334,89.52375996774599,89.5452962403807,54.3840313438008,50.41,50.51374478961187
0.4,6,1.0,1363018,49.309999999999995,88.82568972512236,88.81417969948771,88.83719975075701,51.8764794011384,49.31000000000001,49.52949475856688
0.45,6,1.0,1363018,49.480000000000004,88.89266918812801,88.88144161549997,88.90389676075604,51.47605024448186,49.48,49.26517663747764
0.0,6,1.5,1584778,79.14999999999999,97.70866869993074,97.70413785578316,97.71319954407831,79.06247983607317,79.14999999999999,79.08911314943057
0.05,6,1.5,1584778,73.92999999999999,96.76588311168771,96.76053640367182,96.77122981970359,74.82197597227102,73.93,73.97372015315129
0.1,6,1.5,1584778,66.4,95.27951168772876,95.27255350451509,95.28646987094243,70.17752743056309,66.4,66.66091904879087
0.15,6,1.5,1584778,60.309999999999995,93.6672058500335,93.65885929833124,93.67555240173576,65.20114541467096,60.309999999999995,60.635765426751185
0.2,6,1.5,1584778,56.28999999999999,92.51457979873724,92.50548354927736,92.52367604819715,61.97317256976251,56.290000000000006,56.391930053268545
0.25,6,1.5,1584778,52.56999999999999,91.16200409356156,91.15221367487632,91.17179451224682,59.471208530043754,52.56999999999999,52.789083482180885
0.3,6,1.5,1584778,52.059999999999995,90.2243156013171,90.21383966238228,90.23479154025192,56.11860747765497,52.059999999999995,52.29418580748968
0.35,6,1.5,1584778,52.94,90.39904153398217,90.38855085422011,90.40953221374423,56.542284255593856,52.94000000000001,53.420814790097424
0.4,6,1.5,1584778,50.62,89.18786982772194,89.17652203533605,89.19921762010785,52.7736108283281,50.62,50.83171264287329
0.45,6,1.5,1584778,48.88,88.617103065315,88.6054834026917,88.6287227279383,50.86583589692432,48.88,48.53375451957677
0.0,6,2.0,1806538,77.25,97.25329820549912,97.24811303833566,97.25848337266257,77.17683717976239,77.25000000000001,77.19040641614689
0.05,6,2.0,1806538,75.13,97.00869748535101,97.0033559890904,97.0140389816116,76.17169739423518,75.13,75.21819337605194
0.1,6,2.0,1806538,67.32000000000001,95.53915224689874,95.53256056305858,95.54574393073891,71.05940097188027,67.32000000000001,67.45328266040165
0.15,6,2.0,1806538,59.4,93.31838806320525,93.30974507895615,93.32703104745434,64.79528039917707,59.400000000000006,59.749319414413016
0.2,6,2.0,1806538,56.42,92.28707386295892,92.2778265886949,92.29632113722292,62.28326020952126,56.419999999999995,56.84123222904594
0.25,6,2.0,1806538,54.08,91.45882334884081,91.44941011301543,91.4682365846662,60.09330021934676,54.08000000000002,54.72547943551371
0.3,6,2.0,1806538,51.07000000000001,89.98801956310686,89.97781613196243,89.9982229942513,55.10952237318918,51.07000000000001,51.106796764191266
0.35,6,2.0,1806538,50.029999999999994,89.17405035661457,89.16308831525528,89.18501239797385,54.517817288126736,50.029999999999994,50.32996905762162
0.4,6,2.0,1806538,48.08,88.49487065426483,88.48378034357532,88.50596096495434,51.2311844204549,48.08,47.97821749757006
0.45,6,2.0,1806538,46.550000000000004,87.66703590534641,87.65517730556772,87.6788945051251,49.97067131895512,46.550000000000004,46.1269142690405
0.0,6,2.5,2028298,79.03,97.69448586360345,97.69014020406223,97.69883152314466,78.96397377934831,79.03,78.97781965224368
0.05,6,2.5,2028298,74.32,96.79586027950756,96.79059113711996,96.80112942189515,75.392130693034,74.32,74.39326355274666
0.1,6,2.5,2028298,66.75,95.24977067482652,95.24259937243039,95.25694197722267,70.27167524554284,66.75,67.02624033569205
0.15,6,2.5,2028298,59.35,93.1624865682958,93.15371004174432,93.1712630948473,64.54346833310385,59.35,59.66783369010946
0.2,6,2.5,2028298,57.089999999999996,92.4584654035496,92.44927791821738,92.46765288888182,62.952103337634234,57.089999999999996,57.753961703445555
0.25,6,2.5,2028298,51.31,90.76412693017832,90.75414193999875,90.7741119203579,58.99192854012464,51.31,51.53388805566161
0.3,6,2.5,2028298,52.32,90.18482240156894,90.1740820394419,90.19556276369596,56.87504699089247,52.32,52.70509727479945
0.35,6,2.5,2028298,49.95,89.44213215480073,89.43090296903225,89.4533613405692,53.67609857784829,49.95,50.21399259795768
0.4,6,2.5,2028298,48.26,88.37980871249141,88.36848108850192,88.39113633648088,51.118311306440624,48.26,48.20928773961361
0.45,6,2.5,2028298,48.58,88.52989395747343,88.51817888326315,88.54160903168373,51.536953488500956,48.58,48.161590228849086
0.0,6,3.0,2250058,78.0,97.48936045497828,97.48466004438473,97.49406086557184,77.90877922396626,78.0,77.94010414459386
0.05,6,3.0,2250058,74.11,96.79717258604211,96.79143578145658,96.80290939062762,75.28800199461031,74.11,74.24193329721737
0.1,6,3.0,2250058,68.2,95.55825818840083,95.55157658427913,95.56493979252252,71.11263751065674,68.19999999999999,68.46989566066345
0.15,6,3.0,2250058,57.86,93.02832541775679,93.01962624269797,93.0370245928156,63.960311273406475,57.86,57.95176550463673
0.2,6,3.0,2250058,54.03,91.89084105018584,91.8816480606632,91.9000340397085,61.27690217295779,54.03,54.1875760005613
0.25,6,3.0,2250058,51.519999999999996,90.69667973386512,90.68630663972806,90.7070528280022,58.61308053745501,51.52000000000001,51.76434615914577
0.3,6,3.0,2250058,48.82,89.10748377012726,89.09647482750671,89.11849271274781,53.54343330634463,48.81999999999999,49.005482129634046
0.35,6,3.0,2250058,52.09,90.24945583916261,90.23868657108812,90.26022510723709,56.06309588640256,52.08999999999999,52.43245609510111
0.4,6,3.0,2250058,46.12,87.20685732749185,87.19495887289507,87.21875578208864,47.804618556057044,46.12,45.672932738157066
0.45,6,3.0,2250058,44.879999999999995,87.53455558845093,87.52304598698446,87.54606518991741,49.02291665869649,44.88,44.48140930501481
0.0,6,3.5,2471818,78.9,97.63863549040973,97.63416149590819,97.64310948491128,78.76926686166576,78.89999999999999,78.82415622114371
0.05,6,3.5,2471818,74.61,96.89765568851752,96.89221391951028,96.90309745752475,75.65619706564179,74.61,74.65324222476191
0.1,6,3.5,2471818,66.24,95.2534552900486,95.24661576722895,95.26029481286827,69.80054358175818,66.24000000000001,66.51582467596995
0.15,6,3.5,2471818,57.8,92.89433954054095,92.8859502328309,92.90272884825103,64.31259395004922,57.800000000000004,58.2217966199338
0.2,6,3.5,2471818,55.19,92.14100804103823,92.13208612406916,92.1499299580073,61.61224128485664,55.190000000000005,55.647568122731194
0.25,6,3.5,2471818,51.11,90.23440275413878,90.22409359930826,90.24471190896931,56.53746132566668,51.109999999999985,51.314544460123415
0.3,6,3.5,2471818,50.44,89.76622706361353,89.7556966620903,89.77675746513675,54.79958141927238,50.44,50.26030378660382
0.35,6,3.5,2471818,47.23,88.5507564211591,88.53950306120154,88.56200978111664,52.65083282876958,47.230000000000004,47.36387291099247
0.4,6,3.5,2471818,46.68,88.0602216367152,88.04877289772857,88.07167037570183,51.18456878515768,46.68,46.61375838589484
0.45,6,3.5,2471818,46.800000000000004,87.9619196643534,87.95039075490763,87.97344857379917,50.21336347353322,46.8,46.85487480938409
0.0,6,4.0,2693578,76.07000000000001,97.07729933993114,97.07202376125372,97.08257491860857,75.98594331196765,76.07000000000001,75.98527886178715
0.05,6,4.0,2693578,75.47,97.04515071077972,97.0399029784626,97.05039844309685,76.42357670834885,75.47,75.51812732653012
0.1,6,4.0,2693578,65.2,94.95130851762428,94.94425718588433,94.95835984936423,69.42244227160005,65.19999999999999,65.48247221918075
0.15,6,4.0,2693578,60.58,93.64717441276143,93.63927991927173,93.65506890625113,65.59585541906202,60.58000000000001,60.79363279098408
0.2,6,4.0,2693578,56.42,91.76494025142934,91.75561893651562,91.77426156634306,60.35548146785832,56.42,56.745251683167574
0.25,6,4.0,2693578,50.61,89.98614769115508,89.97608427806762,89.99621110424255,56.0298281350996,50.61,50.830861800073194
0.3,6,4.0,2693578,49.07,89.15209558435426,89.14110811067903,89.16308305802949,54.04260882238461,49.06999999999999,49.40057665052738
0.35,6,4.0,2693578,45.28,87.77317519192756,87.76181538973945,87.78453499411569,49.118053637391355,45.28,44.819862104446315
0.4,6,4.0,2693578,46.910000000000004,87.6879267365338,87.67598976474812,87.69986370831946,50.6296571470482,46.91,46.61810224640164
0.45,6,4.0,2693578,45.62,87.27425984692687,87.26206751068193,87.28645218317182,48.8882768030011,45.620000000000005,45.45163658428524
0.0,6,4.5,2915338,71.50999999999999,96.09856030195877,96.09254018930373,96.1045804146138,71.30629384800538,71.50999999999999,71.34476106416956
0.05,6,4.5,2915338,74.56,96.9195818962557,96.91427716998055,96.92488662253088,75.41125182684216,74.56,74.58200288310508
0.1,6,4.5,2915338,58.02,92.80108643127835,92.79276165389747,92.80941120865924,61.235530672077196,58.02,58.1784044965469
0.15,6,4.5,2915338,59.03,93.10015914493432,93.09157472401628,93.10874356585236,64.7665591289887,59.03,59.53580310811781
0.2,6,4.5,2915338,52.949999999999996,91.40609381493601,91.3964089413378,91.41577868853423,61.27981047847568,52.949999999999996,53.30823443971605
0.25,6,4.5,2915338,48.14,89.09298732332786,89.08221051846323,89.10376412819251,54.23198939233357,48.14,48.51672291052057
0.3,6,4.5,2915338,49.220000000000006,89.37361351189838,89.36274670674862,89.38448031704816,55.95601311804431,49.22,49.458070366378415
0.35,6,4.5,2915338,50.03999999999999,89.3288535258272,89.31789962373789,89.33980742791651,54.41652439637006,50.040000000000006,50.349128551235836
0.4,6,4.5,2915338,45.129999999999995,87.01039754178751,86.99788217013442,87.0229129134406,48.73935721637439,45.129999999999995,45.06212157044048
0.45,6,4.5,2915338,45.739999999999995,87.55354942452345,87.54231239403586,87.56478645501103,49.28928223113145,45.739999999999995,45.53154995403453
0.0,6,5.0,3137098,71.50999999999999,96.25486705732615,96.24916470821276,96.26056940643954,71.4400198802695,71.51,71.3985434165236
0.05,6,5.0,3137098,74.11999999999999,96.77607001626896,96.77076914861571,96.78137088392222,75.24524767319285,74.11999999999999,74.19533929842339
0.1,6,5.0,3137098,63.05,94.5587575791596,94.5513252052026,94.56618995311659,67.46083205079213,63.050000000000004,63.47354265789789
0.15,6,5.0,3137098,58.57,93.06273285476787,93.05430903754593,93.07115667198981,63.52032487824404,58.569999999999986,59.097722170600534
0.2,6,5.0,3137098,55.28999999999999,91.90459244088697,91.89535511608118,91.91382976569278,60.41296875276895,55.28999999999999,55.70466699301393
0.25,6,5.0,3137098,51.66,90.46541452292665,90.45506314264293,90.47576590321039,57.23697452049426,51.66,51.808763556513135
0.3,6,5.0,3137098,53.02,90.32828125418564,90.31753674631437,90.3390257620569,58.10400791615295,53.02,53.724442125715235
0.35,6,5.0,3137098,46.839999999999996,88.04905159789087,88.03734089953548,88.06076229624627,50.8895867086375,46.84,46.80312313546854
0.4,6,5.0,3137098,46.22,87.7427867245593,87.73081197622552,87.75476147289308,49.29886827343216,46.22,45.36936948161095
0.45,6,5.0,3137098,45.31,87.03051108648748,87.01901037584929,87.04201179712567,47.50936310107477,45.31,45.29658430553846
0.0,6,5.5,3358858,76.49000000000001,97.15880336643298,97.1537725382037,97.16383419466226,76.36728743309502,76.49000000000001,76.3961980935983
0.05,6,5.5,3358858,74.83,96.95871936556385,96.95326143046333,96.96417730066437,76.0094021305668,74.83000000000001,74.89612100301667
0.1,6,5.5,3358858,60.17,93.57480503691436,93.56675314478824,93.58285692904047,65.40979220744181,60.17,60.65675189359139
0.15,6,5.5,3358858,53.36,91.11243991761377,91.1027778299009,91.12210200532664,57.75680762341169,53.36000000000001,53.41089131375843
0.2,6,5.5,3358858,51.33,90.54888055120432,90.53862069958869,90.55914040281996,57.0591882235539,51.329999999999984,51.651192324418105
0.25,6,5.5,3358858,47.89,88.36448484055308,88.35308127638983,88.37588840471633,51.3666084671551,47.89,47.70509897036302
0.3,6,5.5,3358858,49.74,89.64887281087046,89.63859223754848,89.65915338419245,56.857848088081454,49.74,50.42208424376631
0.35,6,5.5,3358858,45.800000000000004,87.65885110479182,87.64685867399514,87.6708435355885,51.56350957990236,45.800000000000004,45.55573771386903
0.4,6,5.5,3358858,45.14,87.17137510155446,87.15960769257552,87.1831425105334,49.00811826958725,45.14,45.10103422119906
0.45,6,5.5,3358858,46.77,87.88715669605665,87.87559565692762,87.8987177351857,49.382717022542195,46.77,46.275441501014136
0.0,6,6.0,3580618,68.73,95.37888060960154,95.3724387390761,95.38532248012697,68.5225875125836,68.72999999999999,68.40153838440195
0.05,6,6.0,3580618,69.1,95.57006306060218,95.56343344954757,95.57669267165679,69.99953462220414,69.10000000000001,69.14457712680816
0.1,6,6.0,3580618,66.0,95.07517292246436,95.06803482872151,95.08231101620723,70.37419573130259,65.99999999999999,66.25591805352269
0.15,6,6.0,3580618,55.510000000000005,92.05245800120271,92.04308116438686,92.06183483801856,60.05742672367595,55.51000000000001,55.901388236542346
0.2,6,6.0,3580618,48.1,89.53140755370515,89.52053215245216,89.54228295495813,57.57287026384823,48.1,48.0251098841412
0.25,6,6.0,3580618,50.0,90.32753825994128,90.31766112700701,90.33741539287554,57.70527333062828,49.999999999999986,50.11263885371826
0.3,6,6.0,3580618,45.739999999999995,87.76466864434776,87.75326972126501,87.77606756743052,50.24207797737441,45.74000000000001,45.76393153507835
0.35,6,6.0,3580618,45.73,87.9552882281578,87.94392060387156,87.96665585244405,51.165850525724444,45.730000000000004,45.99657197002175
0.4,6,6.0,3580618,46.79,87.52801580770199,87.516266499107,87.53976511629696,48.01100062812971,46.790000000000006,46.45644439758424
0.45,6,6.0,3580618,44.379999999999995,86.86732184769137,86.85467474467222,86.87996895071052,48.34970222420362,44.38000000000001,44.699847592630114
0.0,8,0.5,1513546,74.32,96.70115393300101,96.69551053780955,96.70679732819245,74.1479126745811,74.32000000000001,74.1920195752585
0.05,8,0.5,1513546,74.11,96.86223065444513,96.85690474246002,96.86755656643024,74.9991931307958,74.11000000000001,74.20169701921044
0.1,8,0.5,1513546,68.8,95.75835193159399,95.75194938359847,95.76475447958951,71.36165625160888,68.8,68.91105422849411
0.15,8,0.5,1513546,62.36000000000001,94.16407271193235,94.15587898661563,94.17226643724905,66.749067459067,62.36000000000001,62.54246055005145
0.2,8,0.5,1513546,59.0,93.0033718267994,92.9947051138084,93.0120385397904,63.52026590829776,59.00000000000001,59.31414785661049
0.25,8,0.5,1513546,55.88999999999999,91.61198964387722,91.60235888233612,91.62162040541833,59.38369803605876,55.88999999999999,56.19657046966884
0.3,8,0.5,1513546,52.38,90.63991945430527,90.6292897079729,90.65054920063764,56.85837658815658,52.379999999999995,52.860756405548216
0.35,8,0.5,1513546,51.27,90.21578349774867,90.20578488429084,90.22578211120653,56.16329039655221,51.269999999999996,51.4755700522336
0.4,8,0.5,1513546,52.11,90.19960454576666,90.18952546947307,90.20968362206025,54.8941843460932,52.10999999999999,52.229878673170816
0.45,8,0.5,1513546,49.39,88.7027681900842,88.69179816668462,88.71373821348378,51.296021365941755,49.39,49.44646228060428
0.0,8,1.0,1809226,79.22,97.73813107102684,97.73347302518962,97.74278911686407,79.16252685267574,79.22,79.17927874314016
0.05,8,1.0,1809226,74.67,96.8135656819959,96.80804535874039,96.8190860052514,75.51079455701772,74.66999999999999,74.77700901164016
0.1,8,1.0,1809226,66.36999999999999,95.32270225676109,95.31568608682677,95.32971842669542,69.6424412952562,66.36999999999999,66.54647184423588
0.15,8,1.0,1809226,62.08,93.80866205517071,93.80009512809049,93.81722898225094,65.67117611650109,62.07999999999999,62.48571342021292
0.2,8,1.0,1809226,57.9,92.58946100927938,92.58063886707288,92.59828315148587,61.5341690743876,57.9,58.110499991196264
0.25,8,1.0,1809226,55.03,91.82020096058996,91.8106337477043,91.82976817347563,60.469253133820786,55.030000000000015,55.42665719253394
0.3,8,1.0,1809226,53.38,90.81979999276516,90.80966175625211,90.82993822927818,56.52732165170604,53.38,53.81782061798267
0.35,8,1.0,1809226,49.84,89.47306501304988,89.46235305105186,89.4837769750479,53.64983518465388,49.83999999999999,50.04402523877513
0.4,8,1.0,1809226,50.370000000000005,89.26126929094157,89.25013962636271,89.27239895552043,52.782272830946155,50.370000000000005,50.410724762791624
0.45,8,1.0,1809226,48.22,88.34419249797824,88.33281920138705,88.35556579456943,50.88796071047994,48.22,48.10100659884056
0.0,8,1.5,2104906,78.31,97.51046865466036,97.50577632452723,97.51516098479348,78.18002704094562,78.31,78.21703282420557
0.05,8,1.5,2104906,75.52,96.98142335146252,96.97621539494928,96.98663130797578,76.23773564126242,75.52000000000001,75.56306172088088
0.1,8,1.5,2104906,67.71000000000001,95.44342286682686,95.43669512903897,95.45015060461476,70.63481489381132,67.71000000000001,68.0713835040801
0.15,8,1.5,2104906,61.970000000000006,94.06113445753685,94.0533438615488,94.06892505352491,66.51051617726547,61.970000000000006,62.191274133155375
0.2,8,1.5,2104906,57.45,92.76471868158242,92.75571804236068,92.77371932080418,62.89428902514456,57.45000000000001,57.922371951599786
0.25,8,1.5,2104906,56.75,91.7920028285236,91.781849121007,91.80215653604019,60.35360428348551,56.750000000000014,57.030887886776696
0.3,8,1.5,2104906,52.27,90.21622426207337,90.20582307809251,90.22662544605424,55.62684261005985,52.27,52.534316060888756
0.35,8,1.5,2104906,52.66,89.99858888306566,89.9876534958999,90.00952427023144,55.50054497965282,52.66,52.866030714570144
0.4,8,1.5,2104906,50.470000000000006,88.95298453542165,88.94180878022672,88.96416029061659,52.592391277756704,50.46999999999999,50.391088370006734
0.45,8,1.5,2104906,49.02,88.88879669733277,88.87760228662754,88.899991108038,52.21682540409758,49.02,48.98396849103651
0.0,8,2.0,2400586,79.27,97.70040235159382,97.69594204469149,97.70486265849617,79.10925484462142,79.27,79.16895468641577
0.05,8,2.0,2400586,74.3,96.9382906493112,96.93308228109619,96.94349901752621,75.25865280951837,74.30000000000001,74.38746515937098
0.1,8,2.0,2400586,68.15,95.60593045936044,95.59914643028932,95.61271448843155,71.61239634719865,68.15,68.33829250640112
0.15,8,2.0,2400586,60.9,93.80550055510209,93.79748462473742,93.81351648546675,65.86355027791612,60.9,61.155176083078686
0.2,8,2.0,2400586,57.26,92.39728230976743,92.38794016968295,92.40662444985193,62.45830254360156,57.26000000000001,57.54247789978809
0.25,8,2.0,2400586,53.690000000000005,91.32025433002381,91.31034976411509,91.33015889593256,58.78353609175612,53.68999999999999,53.8266518148397
0.3,8,2.0,2400586,53.620000000000005,90.74311659277011,90.73316652851389,90.75306665702631,57.135161680422144,53.620000000000005,54.1300132807634
0.35,8,2.0,2400586,53.7,90.73615336815078,90.72585998799521,90.74644674830637,55.88871171753513,53.7,53.80114614602216
0.4,8,2.0,2400586,46.44,87.74914933780279,87.73751815428705,87.76078052131854,51.52758467588618,46.440000000000005,46.901582112954024
0.45,8,2.0,2400586,47.15,87.55780398286626,87.54576034912844,87.5698476166041,49.96042039877896,47.15,47.31026735135703
0.0,8,2.5,2696266,78.44,97.6387874706711,97.63402758368295,97.64354735765927,78.40352949974351,78.44,78.39968335422476
0.05,8,2.5,2696266,75.37,97.00680328898044,97.00157130142753,97.01203527653335,76.37792525504055,75.36999999999999,75.45293704835608
0.1,8,2.5,2696266,67.78,95.56591578386058,95.55920948159911,95.57262208612205,71.31829208817373,67.78,68.01139276447421
0.15,8,2.5,2696266,59.41,93.32307376988108,93.31426912042582,93.33187841933635,64.96512768990883,59.41000000000001,59.71860164169558
0.2,8,2.5,2696266,56.620000000000005,92.2336169380104,92.22459206835867,92.24264180766212,61.019870172502145,56.620000000000005,57.057262655881644
0.25,8,2.5,2696266,55.11000000000001,91.59751204667285,91.58754130744026,91.60748278590543,59.23406881961311,55.11000000000001,55.34132161157952
0.3,8,2.5,2696266,53.72,90.7289808471631,90.71880555311535,90.73915614121086,58.138925883855975,53.72,54.24969768679934
0.35,8,2.5,2696266,48.52,88.56604496927535,88.5539970595564,88.5780928789943,52.98025397612126,48.52,48.55450115555254
0.4,8,2.5,2696266,50.56,89.19883915282153,89.18756262952672,89.21011567611635,53.7641864527261,50.56,50.476118421100125
0.0,8,3.0,2991946,79.43,97.74817251602033,97.74384183386393,97.75250319817673,79.35945742087384,79.43,79.3794328966946
0.05,8,3.0,2991946,74.32,96.78151645655826,96.77601056026491,96.78702235285161,75.02753078467916,74.32,74.33307414023356
0.1,8,3.0,2991946,66.67,95.26710383537721,95.26009804120332,95.27410962955109,69.15828282507769,66.67,66.95850505735015
0.15,8,3.0,2991946,59.19,93.19739515665806,93.18883081537818,93.20595949793794,64.01029597568689,59.19,59.409508022047866
0.2,8,3.0,2991946,50.91,90.40242790539848,90.39202679404082,90.41282901675616,57.440078468671885,50.91,51.3842949460465
0.25,8,3.0,2991946,54.300000000000004,91.25426579619602,91.24443828437492,91.26409330801712,58.06797766795631,54.29999999999999,54.690835148859954
0.3,8,3.0,2991946,48.29,88.43023799232358,88.41870026501863,88.44177571962854,51.37465354299267,48.290000000000006,48.13053766588595
0.35,8,3.0,2991946,50.49,89.0820241367869,89.07097115934762,89.09307711422618,53.26266739690194,50.49,50.533067990108215
0.4,8,3.0,2991946,47.82,88.09504210433116,88.08321486350931,88.106869345153,50.20927887493618,47.82,47.881978884616075
0.0,8,3.5,3287626,78.59,97.6382442532395,97.6337693330907,97.6427191733883,78.46568212951742,78.59,78.49225523787018
0.05,8,3.5,3287626,74.89,96.87301345057635,96.86746634475094,96.87856055640177,75.68005097998044,74.89,74.91413589691776
0.1,8,3.5,3287626,64.37,94.58343702413828,94.57595724756143,94.59091680071514,68.20581413075789,64.37,64.54453137535312
0.15,8,3.5,3287626,57.730000000000004,93.07797341331248,93.06917425604078,93.08677257058416,63.57256386454301,57.72999999999999,57.99370952602355
0.2,8,3.5,3287626,52.080000000000005,90.52358003376146,90.51348036078221,90.53367970674073,58.12543702949331,52.080000000000005,52.53147467135615
0.25,8,3.5,3287626,48.5,89.28079521846563,89.2701161220834,89.29147431484786,55.604835733785706,48.50000000000001,48.3996285959522
0.3,8,3.5,3287626,51.239999999999995,90.0089138668096,89.99845001035239,90.01937772326683,55.598988930505655,51.239999999999995,51.6511717738651
